frame,iou,dice,gt_px,pred_px,latency_s
00566,0.14719230508704192,0.25661313179026923,12982,3954,0.00300080596935004
00567,0.3377926421404682,0.505,180,220,0.002969689026940614
00568,0.18353831598864712,0.3101518784972022,4156,3350,0.0029671150259673595
00569,0.33519553072625696,0.502092050209205,1016,1613,0.002978419011924416
00570,0.02881844380403458,0.056022408963585436,220,137,0.0029916419880464673
00571,0.05904059040590406,0.11149825783972125,119,168,0.002990230976138264
00572,0.027049180327868853,0.052673583399840386,2103,403,0.002948690962512046
00573,0.22762747138397502,0.370841279932189,1964,2755,0.002964182000141591
00574,0.0,0.0,614,359,0.003037972026504576
00575,1.0,1.0,0,0,0.002942403021734208
00576,0.14678899082568808,0.256,1167,708,0.0029580899863503873
00577,0.0,0.0,499,0,0.002968813991174102
00578,0.0,0.0,3476,4126,0.002966415020637214
00579,0.08469055374592833,0.15615615615615616,250,416,0.0029628630145452917
00580,0.12,0.21428571428571427,2173,767,0.0029511009925045073
00581,0.18142548596112312,0.3071297989031079,467,627,0.0029757849988527596
00582,0.18487394957983194,0.3120567375886525,22,119,0.0029758940218016505
00583,0.10102224894768491,0.18350628072091754,1728,1934,0.0029862429946660995
00584,0.015693112467306015,0.030901287553648068,1152,1178,0.0029548369930125773
00585,0.3651685393258427,0.5349794238683128,1763,1639,0.002982628997415304
00586,0.21192758253461128,0.34973637961335674,5775,2191,0.0031373780220746994
00587,0.2575566750629723,0.40961442163244866,3299,2692,0.0031165500404313207
00588,0.0,0.0,262,0,0.0031782189616933465
00589,0.7413479052823315,0.8514644351464435,2858,2878,0.003034935041796416
00590,0.0,0.0,122,0,0.0029610839555971324
00591,0.0,0.0,3891,0,0.0029805359663441777
00592,0.15320456540825286,0.2657023220403502,12316,6073,0.0029786360100843012
00593,0.2849002849002849,0.4434589800443459,218,233,0.002948615001514554
00594,0.06470335339638865,0.1215424994952554,2283,2670,0.0029581410344690084
00595,0.0032216494845360823,0.006422607578676943,29,1528,0.0030039159464649856
00596,0.0,0.0,739,0,0.0029399520135484636
00597,0.06573275862068965,0.12335692618806876,553,436,0.0029275380074977875
00598,0.30989341983317886,0.4731582205713275,7445,3862,0.003024863952305168
00599,0.0,0.0,1069,0,0.0029425370157696307
00600,0.12184412733260154,0.2172211350293542,3008,2102,0.0029267159989103675
00601,0.0,0.0,689,138,0.002948020992334932
00602,0.0014367816091954023,0.0028694404591104736,463,234,0.0029397510224953294
00603,0.0,0.0,1040,446,0.0029390869894996285
00604,0.0,0.0,98,73,0.002933126990683377
00605,0.0,0.0,535,2296,0.0029326219810172915
00606,0.1726402702195534,0.29444711153784603,4936,1313,0.002944434992969036
00607,0.014416775884665793,0.028423772609819122,1874,448,0.0029439289937727153
00608,0.20102888800949742,0.33476112026359145,1290,1745,0.0029482090030796826
00609,0.16314084238612542,0.28051777814189743,4220,1883,0.0029362189816311
00610,0.27693072588664236,0.43374432186891626,4156,3549,0.0029349499964155257
00611,0.13578138343296328,0.23909774436090225,3885,5425,0.002984869002830237
00612,0.0,0.0,4140,0,0.00295383099000901
00613,0.0,0.0,22,522,0.0030650889966636896
00614,0.0,0.0,20,15,0.0030207340023480356
00615,0.0,0.0,2050,0,0.002978322037961334
00616,0.6225085075352454,0.7673408239700374,3116,3559,0.002953513991087675
00617,0.7412891986062717,0.8514257128564282,1837,2161,0.002973508962895721
00618,0.02565880721220527,0.050033806626098715,702,777,0.0029543330310843885
00619,0.0,0.0,1965,393,0.0029849180136807263
00620,0.0,0.0,599,0,0.0029395949677564204
00621,0.2449360341151386,0.3934917576536074,2270,2401,0.002933212963398546
00622,0.006965607313887679,0.013834846519671422,1905,408,0.0030227389652282
