frame,iou,dice,gt_px,pred_px,latency_s
00234,0.0,0.0,548,23542,0.3052677200175822
00235,0.0,0.0,6240,2,0.2968694380251691
00236,0.008620689655172414,0.017094017094017096,116,1,0.05404114298289642
00237,0.0,0.0,2762,0,0.004222223942633718
00238,0.0,0.0,28,0,0.003475964011158794
00239,0.0,0.0,180,33434,0.289693278959021
00240,0.0,0.0,1114,63,0.06923865404678509
00241,0.0,0.0,2685,158,0.28511079598683864
00242,0.0,0.0,1350,0,0.00396686902968213
00243,0.0,0.0,395,0,0.003288118983618915
00244,0.0,0.0,1114,311,0.27396411797963083
00245,0.0,0.0,8443,8618,0.2915776440058835
00246,0.0,0.0,601,16,0.04161068896064535
00247,0.012199127293201332,0.024104204329485932,965,63754,0.29051201295806095
00248,0.0,0.0,2005,0,0.00394794502062723
00249,0.0008997571888134298,0.0017978967071398664,1345,79861,0.2896416389849037
00250,0.00029214850882531955,0.0005841263660038455,40,41047,0.301155376015231
00252,0.0,0.0,26,49964,0.29279262997442856
00254,0.0,0.0,5854,0,0.0042351430165581405
00255,0.014893720748829954,0.02935030623273688,2371,39264,0.29414354398613796
00256,0.0,0.0,6902,26085,0.28882970998529345
00257,0.0,0.0,1495,0,0.004279099986888468
00258,0.0,0.0,554,48195,0.2941588159883395
00259,0.0019087194679444483,0.0038101663971106237,1405,99378,0.28296235197922215
00260,0.0,0.0,2511,32,0.29054752801312134
00261,0.0003067108330266225,0.0006132335806708775,2424,13883,0.29135370801668614
00262,0.0,0.0,1693,0,0.004222357994876802
00263,0.0,0.0,3259,102,0.29885006498079747
00264,0.0,0.0,1152,3185,0.2911049909889698
00265,0.0,0.0,10001,8,0.12351212499197572
00266,0.0,0.0,1724,0,0.004447322047781199
00267,0.0,0.0,280,13818,0.2848448429722339
00268,0.0,0.0,9716,0,0.003830572997685522
00269,0.0011629155186603213,0.0023231294340499294,4739,51220,0.2864483930170536
00270,0.0,0.0,7673,0,0.003938708978239447
00271,0.0,0.0,491,0,0.0031938779866322875
00272,0.0,0.0,4953,0,0.003450977965258062
00273,0.0,0.0,856,205,0.23557792603969574
00274,0.0,0.0,4544,683,0.08305705699604005
00275,0.0,0.0,1313,9,0.08338263403857127
00276,0.0,0.0,3685,177,0.27067987102782354
00277,0.0,0.0,144,6862,0.3065952889737673
00278,0.009565072178721193,0.01894889679192053,2589,106230,0.30195736698806286
00279,0.0,0.0,256,24902,0.29266899498179555
00280,0.003373994290163509,0.006725297465080186,1814,5918,0.2896903509972617
00281,0.0,0.0,10666,0,0.004926091991364956
00282,0.0,0.0,548,177,0.09648971498245373
00283,0.0,0.0,4007,0,0.003954851010348648
00284,0.0,0.0,10542,96,0.06836636201478541
00285,0.0,0.0,11310,1628,0.10847928503062576
00286,0.0,0.0,1950,0,0.004088205983862281
00288,0.0,0.0,3390,76,0.2895242730155587
00289,0.0,0.0,2158,54555,0.29510732303606346
00290,0.0,0.0,29,28633,0.3101424080086872
00291,0.0,0.0,1556,291,0.2931982879526913
00292,0.0,0.0,222,61948,0.2953255249885842
00293,0.0,0.0,1611,11,0.2900665830238722
00294,0.0,0.0,384,9795,0.31043250497896224
00295,0.0,0.0,789,512,0.11759207403520122
00296,0.0,0.0,1593,61,0.2941772600170225
00297,0.0002752546105147261,0.000550357732526142,3536,98,0.22240977600449696
00298,0.0,0.0,562,1025,0.19033004599623382
00299,0.0,0.0,9053,165,0.2870848590391688
00300,0.0,0.0,8247,0,0.0037926220102235675
00301,0.0,0.0,3141,0,0.003359257010743022
00302,0.00899861559760037,0.017836725360164646,786,21079,0.2976140729733743
00303,0.0,0.0,2361,90755,0.2916913270018995
00304,0.001216370921579851,0.0024297863217322946,4796,23190,0.29612472001463175
00305,0.0,0.0,2417,668,0.16717857599724084
00306,0.0,0.0,3071,39101,0.2969137860345654
00307,0.0,0.0,5883,15,0.07062847400084138
00308,0.0,0.0,384,0,0.003887741011567414
00309,0.0,0.0,222,16935,0.2979881020146422
00310,0.0,0.0,775,198,0.29444611800136045
00311,0.005988023952095809,0.011904761904761904,1545,303,0.3051160660106689
00312,0.0,0.0,41,30690,0.3134998139576055
00313,0.00013332865513490755,0.00026662176194886477,78,142446,0.28909747500438243
00314,0.0,0.0,9455,2576,0.29207882104674354
00315,0.0,0.0,5321,19660,0.2921712110401131
00316,0.0,0.0,599,90,0.3003321629948914
00317,0.0,0.0,396,7123,0.32458078901981935
00318,0.0,0.0,372,73176,0.2926889039808884
00319,0.0037061548643282593,0.007384939997362522,7274,309,0.23484157101484016
00320,0.0,0.0,444,86,0.05264567898120731
00321,0.0,0.0,2883,45143,0.2939233740326017
00322,0.017445312143215964,0.03429238296153328,2941,108454,0.29600144299911335
00323,0.0,0.0,8098,97,0.094092843006365
00324,0.0,0.0,239,63656,0.30511180398752913
00325,0.004273318872017353,0.008510270643886214,2637,136254,0.2946711630211212
00326,0.0,0.0,1288,56,0.06731652200687677
00327,0.0,0.0,4479,4257,0.3074652140494436
00328,0.0,0.0,1166,1337,0.3117568410234526
00329,0.0,0.0,23,39235,0.2974584990297444
00330,0.011395191950674873,0.02253360910031024,9737,183663,0.2945538589847274
00331,0.0,0.0,399,4763,0.29412509605754167
00332,0.013109934895736673,0.02588057711049072,2414,134059,0.29080107499612495
00333,0.0,0.0,3394,114,0.11037863400997594
00334,0.005023502816749794,0.009996786747116997,140,27869,0.28993640799308196
00335,0.0,0.0,65,3571,0.1898885369882919
00336,0.0,0.0,2654,8921,0.2890697210095823
00337,0.0013458453937058683,0.0026880730566704717,338,53976,0.2963875529821962
00338,0.0,0.0,4157,12231,0.28693445899989456
00339,0.0,0.0,2002,0,0.004012074961792678
00340,0.0,0.0,431,0,0.003220782964490354
00341,0.0,0.0,225,69435,0.29760479601100087
00342,0.0,0.0,3241,260,0.29035991901764646
00343,0.0,0.0,1468,41,0.17527477897237986
