frame,iou,dice,gt_px,pred_px,latency_s
00197,0.5,0.6666666666666666,9078,13494,0.4155084009980783
00198,0.4915037593984962,0.6590714321722034,8272,11565,0.4142517740256153
00199,0.11425576519916142,0.2050799623706491,942,121,0.4088165159919299
00200,0.2878411910669975,0.44701348747591524,395,124,0.39342444197973236
00201,0.6815934065934066,0.8106518542721778,2667,3454,0.4059752590255812
00202,0.5983468544313485,0.7487071442252442,10442,10442,0.40521421597804874
00203,0.4902654867256637,0.6579572446555819,458,384,0.4024287690408528
00204,0.0,0.0,1116,0,0.4106134150060825
00205,0.6344303797468355,0.7763320941759604,1422,1806,0.40089798404369503
00206,0.7059533386967015,0.8276349917472294,2051,2190,0.4066424350021407
00207,0.48124774612333215,0.6497869750456482,4065,4150,0.40510357602033764
00208,0.2508551881413911,0.4010938924339107,1529,665,0.4071409520111047
00209,0.4336333414416606,0.6049431593235677,6952,10729,0.4001844209851697
00210,0.43156486847971465,0.6029274369355341,1548,1663,0.3941420480259694
00211,0.43839597055404883,0.6095622895622895,10309,11966,0.41023920400766656
00212,0.2917771883289125,0.4517453798767967,1078,383,0.39896072598639876
00213,0.49520317751298504,0.662389145449344,11130,13339,0.4315750349778682
00214,0.0,0.0,583,0,0.4052322370116599
00215,0.30058651026392963,0.46223224351747466,657,230,0.4028804340050556
00216,0.4782608695652174,0.6470588235294118,234,276,0.4004853750229813
00217,0.0,0.0,282,0,0.4031444789725356
00218,0.5516098484848485,0.7110161733292646,11870,14346,0.4146187960286625
00219,0.3023758099352052,0.46434494195688225,282,321,0.4066100889467634
00220,0.520336605890603,0.6845018450184502,2293,3127,0.40540943399537355
00221,0.2495291902071563,0.39939713639789,970,357,0.42007054400164634
00222,0.4164295874822191,0.5879989957318604,1919,2064,0.40337020700098947
00223,0.4934017595307918,0.6607756504663721,884,1153,0.40691431204322726
00224,0.3018389346861129,0.4637116415002435,1819,2287,0.4070631520007737
00225,0.5468982630272953,0.7070901507860122,2739,3495,0.40620701300213113
00226,0.433780385582565,0.6050862320958784,8653,8452,0.40088138496503234
00227,0.6643128734383488,0.7983028720626631,1399,1665,0.4010069430223666
00228,0.302713987473904,0.46474358974358976,1623,873,0.4014919080073014
00229,0.1727904667328699,0.29466553767993225,984,197,0.40564564598025754
00230,0.5630763555883438,0.72047197640118,10896,14529,0.4045060189673677
00231,0.0,0.0,570,0,0.40002678299788386
00232,0.5050666666666667,0.6711552090715804,1498,1324,0.40542841400019825
00234,0.26046511627906976,0.4132841328413284,548,265,0.4079371319967322
00235,0.41842967159422856,0.5899900149775337,6240,9784,0.4093550209654495
00236,0.0,0.0,116,0,0.40230799198616296
00237,0.6800750871547332,0.8095770151636074,2762,3503,0.4039878519834019
00238,0.0,0.0,28,0,0.4038484930060804
00239,0.21333333333333335,0.3516483516483517,180,93,0.3933550030342303
00240,0.27501656726308815,0.4313929313929314,1114,810,0.39091877901228145
00241,0.224046476382925,0.3660751134956665,2685,2161,0.40515018498990685
00242,0.3943573667711599,0.5656474820143885,1350,874,0.3820921510341577
00243,0.2688679245283019,0.42379182156133827,395,143,0.40126330399652943
00244,0.3980503655564582,0.5694363742010459,1114,607,0.402775296010077
00245,0.5218597726042231,0.6858184728954507,8443,14044,0.41474403004394844
00246,0.17398373983739837,0.296398891966759,601,121,0.40674902399769053
00247,0.3140016570008285,0.47793190416141235,965,621,0.39898382598767057
